sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Final_Label
TCGA-AC-A2B8-01,-1.1450406,-0.53860927,-0.57207155,0.9833652,0.46841675,-0.46241787,1.4294252,-0.8997655,0.55984604,-0.9260283,-1.3546073,0.6224488,2.1558783,-0.30927217,-1.2703633,-1.5285153,-0.59606904,1.4152693,0.7386055,-2.6783013,LumA
TCGA-E2-A1LH-01,-2.6452858,-0.88883126,-1.366315,-1.4636875,-1.5235105,0.5254463,1.2016329,2.7827044,1.6918733,-1.1362576,-1.4136486,1.338724,0.5755964,-1.0276172,1.3410245,4.505078,1.0326009,0.1933233,-1.6040578,1.9199494,Basal
TCGA-EW-A1OY-01,0.4095411,0.052989505,-0.06737624,-0.63473266,0.28893986,-0.39968318,-0.3216827,0.16920677,-0.13462555,0.03728467,0.21829087,0.007874176,-0.84140784,0.113305144,0.2420184,-0.0807641,0.1528404,0.12961583,-0.31083462,1.0449275,LumB
TCGA-A2-A0CQ-01,-0.40065655,0.5335338,3.359785,2.4468849,1.6000174,0.8919293,1.3419625,0.502664,0.59103656,-0.495686,-0.12760094,0.16570148,-1.0329227,-0.84774464,-0.84375685,-1.3133531,0.0020274222,0.044495005,0.7360015,1.6289616,LumA
TCGA-AR-A1AL-01,-2.5252743,-0.3716941,-1.1320571,2.7259095,1.2675067,-1.1964504,0.5253872,-0.28834936,0.58438826,-1.1981848,-0.9151703,0.40111655,1.4189891,0.45313704,1.1317003,0.20554428,0.68254054,2.0467737,-0.33273283,-3.122871,LumA
TCGA-E9-A22B-01,0.21276702,1.0473698,-1.54615,0.24914387,0.54423857,-0.27803004,-1.4032359,-0.21783574,-0.5141006,1.1146466,-0.88996357,1.842525,0.11427876,-0.32281357,-0.33175477,0.33295038,0.39064115,-0.95969725,0.6230084,-0.04049661,LumA
TCGA-C8-A26Z-01,1.0415527,1.192844,-1.3057021,0.30469236,0.93939054,-0.97992873,-1.6517049,-0.92290604,-1.2459958,0.7677376,0.1554994,1.0510911,-0.88438904,0.496989,0.8446203,-0.49923986,-0.24023822,-0.326654,0.13571939,0.6069327,LumA
TCGA-E2-A1IH-01,-0.79805243,0.5266644,-1.8253359,0.6472386,-0.449836,0.3182479,1.9709193,0.5059562,1.0959748,-0.7954989,-3.037306,1.9621341,1.6221234,-0.61501294,-1.750209,0.013325313,0.06554708,-0.12163441,1.1170176,-1.0311815,LumA
TCGA-E2-A14S-01,1.4314983,0.23352759,-0.6890327,1.2659963,1.029374,-0.79173213,1.0241452,0.29900053,0.39880925,0.2765083,-0.28548077,-0.18667997,0.31662172,0.78486794,0.084525384,-1.9992353,-0.7180092,-0.08833007,-0.101671435,1.7040713,LumB
TCGA-A8-A07E-01,-1.4439263,0.0061477292,-0.67804146,-0.31004012,0.6244337,0.2600938,-0.35806888,-0.5316172,-0.122201405,-1.0843111,-0.23839399,0.115336716,0.46801767,-0.18712139,-0.122089244,0.039075274,1.3896356,1.9953221,-0.46531048,-1.7789885,LumA
TCGA-C8-A1HO-01,2.4680336,0.34557703,-3.549477,-0.5675081,1.9208616,-1.116915,-1.6499786,-0.607182,-1.6876612,2.333681,-0.00056008995,0.29499212,-0.5126987,1.7222897,1.0556551,-1.7217705,-0.94470483,-1.6734318,-0.0003593202,1.2880449,LumA
TCGA-A2-A1FZ-01,-1.3524119,-0.44136763,-0.47869194,1.0734946,0.56090176,-0.29410866,0.8388467,-0.55377215,0.36957508,-0.69631696,-0.79339486,0.3217683,1.4307789,-0.10053166,-0.41577402,-1.0057603,0.07119927,1.5831684,0.29063398,-2.201589,LumA
TCGA-D8-A27M-01,-2.765733,-0.6281493,-2.0635817,-1.5003932,-1.2277832,-0.7326021,0.6040614,1.0589919,-0.26446354,-0.0963708,-0.13110892,-0.65743166,4.1044497,0.97121924,0.3129847,1.6285312,-1.6840241,1.1089673,-1.4984984,-3.8926258,Basal
TCGA-E9-A228-01,2.9484398,-0.4823555,-1.8363519,0.15221682,1.6031249,-1.5859683,-1.7728015,-0.83012813,-1.8756375,3.3221245,0.37652478,-0.17044199,-1.8225828,1.7037268,0.95248157,-2.1673837,-1.8525891,-2.0352385,0.27545488,0.7413145,LumB
TCGA-AR-A1AW-01,0.46721393,0.21138257,-3.924663,-1.5789509,-0.84821373,-0.7977503,3.6515484,1.8556697,0.6827524,-1.5974171,-2.2703712,-0.8797813,1.8885466,0.87867755,-0.37715533,-2.090038,-0.7604578,1.8853751,-1.0407311,0.29361573,LumB
TCGA-EW-A1P8-01,-1.5221593,-0.32051966,-0.22219537,-1.3347988,-1.350778,-0.1477364,0.7306151,1.1132917,0.998711,-0.716323,0.07858213,-0.5193982,1.257972,-0.25900254,0.42108843,1.8304473,-0.21253131,0.2216093,-0.9787637,-0.53446895,Basal
TCGA-BH-A0H6-01,-0.5273439,2.027025,0.8356149,2.3296902,1.3091544,-0.72141093,-1.1424841,-1.0350833,0.8102021,0.08507547,-1.3093901,3.0994186,-0.61038965,-2.4423373,-1.9122221,-0.8223467,0.110924244,-1.0288391,2.456883,-1.512595,LumA
TCGA-D8-A1JF-01,0.31888407,1.4600632,-0.29284388,-4.1383286,-1.6082147,2.6978512,1.6749225,0.08642363,-1.0524325,-2.4084098,-2.1932266,-0.74834,0.51427853,-1.4054093,-1.6208757,0.13406502,1.5202012,0.65409195,0.59794194,-1.5698208,Her2
TCGA-C8-A273-01,0.43367863,0.97247326,-1.1465839,-0.23679067,0.46938422,0.057061788,-1.6687833,0.06860001,-0.68349594,0.7337206,0.07401157,1.8266307,-0.7221995,0.115719564,-0.21916938,-0.08228657,1.2344632,0.40280542,0.22333609,0.63936424,LumA
TCGA-C8-A132-01,-0.8798555,0.09378935,-1.9789943,-0.48525482,0.9374503,-0.25303662,-1.4135313,-0.5093346,-0.89896995,-0.5680755,0.025356025,0.79461104,0.24950224,0.5932613,0.3931488,-0.2199944,1.1124732,2.4396865,-1.3967538,-1.7794586,LumA
TCGA-A8-A075-01,1.0367002,-0.263514,-1.4272255,-3.2362082,0.62005156,0.19179827,0.38981554,0.4300742,-1.0634279,-0.37812203,-0.5669443,-0.47015265,-0.030171443,-0.049282663,-0.868186,-1.9548715,0.13985118,1.4882468,0.28757155,-0.71035475,LumB
TCGA-A1-A0SD-01,-0.9618913,0.2152632,-1.4648176,1.1928865,1.0037392,-0.63210964,-1.0533106,-0.6265494,-0.24697381,-0.24788085,-0.29991552,1.1629134,0.37498516,0.12707601,0.58956623,-0.035100512,0.7814002,1.3813808,-0.4763432,-1.5602608,LumA
TCGA-AR-A256-01,-0.32120824,-0.5823056,1.4908174,-2.296024,-3.2732399,0.5150994,0.56049424,0.92133456,1.3996693,0.2477479,1.2417705,-1.9324574,2.607022,-0.07273685,-0.9109034,2.6376376,-1.4753306,-1.5761501,-0.83665,-2.8861382,Basal
TCGA-A2-A0T3-01,0.35080573,0.8424842,-0.3654366,1.1370443,1.0188535,-1.0184722,-1.414171,-1.0161037,-0.53983366,-0.20329125,0.63211846,0.15322746,-1.327599,0.77792823,1.8334547,0.26921818,-0.10110243,0.593766,-0.38772753,0.4399355,LumB
TCGA-A7-A0CD-01,0.9313804,1.4123785,-0.83752024,1.4598379,1.3522793,0.2233818,0.20601,0.48010942,0.27913773,-0.17446381,0.2588995,1.5183309,0.06594264,-0.10355972,-1.1100202,-2.996079,0.4933403,-0.028513948,0.96360505,1.5165447,LumA
TCGA-A8-A07I-01,0.65921676,-0.012891609,-1.0663065,-3.0633686,0.08054592,0.51604474,0.35936216,0.24016166,-0.74076164,-0.4769549,-0.5634566,-0.26743707,0.41533622,-0.15627472,-1.0492613,-1.3871832,0.32929605,1.1835172,0.32710838,-1.025955,Her2
TCGA-BH-A208-01,-2.7728922,0.56414306,-0.058887623,-1.1973367,-1.79493,1.5157562,-1.2885336,-0.25921988,0.34422,-1.1768126,-2.2575796,2.5200636,0.61871606,-1.8679918,-2.3286023,2.632812,2.1583595,0.5044302,0.5336235,-3.1985512,Normal
TCGA-BH-A1F6-01,-1.7419742,-0.7469778,-0.8138062,-1.6835518,-1.0521525,-0.5025521,-0.2858443,1.0830888,0.5708206,-0.3892624,0.09144109,-0.32063505,1.0057608,-0.09129263,0.5356006,2.0395393,0.5621506,0.49735263,-1.1513882,-0.25398394,Basal
TCGA-E2-A1IK-01,-0.15095344,1.0154239,-1.8870742,4.1886587,1.5683633,4.034848,3.5860584,0.8073575,-1.2453779,-1.878216,1.759274,-1.086183,1.7017592,3.1710017,0.34928054,-0.58680624,4.0871544,-0.6239988,-2.9032025,2.278812,LumA
TCGA-AR-A24X-01,-0.5542792,0.15655203,0.085433334,-0.037247993,0.27748397,1.019406,0.51406026,0.24311042,0.55195075,-0.76140326,-0.119777,-0.15187173,0.0770064,-0.12982799,-0.70646316,-0.81454456,0.9455357,1.280665,0.17625788,-0.5635897,LumA
TCGA-E2-A1IE-01,0.7643403,1.421962,-1.192145,2.628728,1.8584658,-1.6537343,-1.7594694,-1.3648736,-0.84981054,0.2736127,0.28361326,0.78910947,-0.82158357,0.94328743,1.8685162,-0.28564402,-0.5905315,-0.9781878,0.10665579,1.3420821,LumA
TCGA-A7-A2KD-01,-0.017096141,-0.3629399,-0.98956084,-0.7601204,0.9612956,-0.44103232,-0.7911182,-0.30863574,-0.7186158,0.19370365,0.50300056,0.08616001,0.061360672,0.61112833,0.2630448,-1.2942096,-0.102568686,1.9411834,-0.75092965,-1.369115,LumB
TCGA-AR-A24T-01,-1.2799975,-0.0462444,-0.55033827,0.8915038,0.6078107,-0.13802837,-0.34268373,-0.5275131,0.6696809,-0.16667986,-0.543221,1.0943909,0.63058275,-0.5830809,-0.41726923,-0.7286357,0.496227,1.2104875,0.30526587,-1.9590583,LumA
TCGA-E2-A150-01,-1.3086847,-0.47049075,0.37302658,-2.7851152,-2.8086076,-0.45917338,0.3215433,1.0322524,0.97931594,-0.9501474,-0.5159019,-0.7145041,1.5577494,-0.76155937,-0.6516438,1.8141454,-0.15421759,0.25832862,-0.91384673,-1.8006114,Basal
TCGA-AR-A251-01,-2.1243947,-1.3905036,-1.6821165,-0.14866886,0.22300172,-1.4301792,-1.327022,0.048034932,-0.40531915,0.24602166,0.67771614,-0.56534475,2.7097437,1.4675299,2.061245,2.023024,-0.47505894,0.60448444,-1.6994202,-2.2812033,Basal
TCGA-BH-A0B1-01,-0.6647681,1.0507193,-0.96531284,-0.16006398,0.6587505,0.27276862,-1.5919411,-0.5576775,-0.8580175,-0.46423715,0.36729425,1.003425,-0.3762203,-0.008493487,0.115826555,0.3382536,2.2231114,2.3830256,-0.7265171,-0.48664954,LumA
TCGA-D8-A1JE-01,1.0962826,-0.73685193,2.2946672,-0.93787503,0.21245688,1.3409435,1.1595895,0.7981538,0.7246957,-0.19574532,-0.5768441,0.59128934,-0.305016,-1.4680898,-3.052644,-4.522279,-1.0511262,1.4607612,2.913098,-1.4216342,LumB
TCGA-A2-A0CP-01,-2.2868624,1.0512145,0.043831676,2.792842,1.0510463,0.7643172,-0.6768317,-0.2829558,1.4394444,-0.42460945,-1.6239053,2.8575475,-0.6830211,-1.8108654,-0.9113742,2.109507,1.9733825,0.094279714,1.3826076,-0.82595384,LumA
TCGA-C8-A274-01,1.318405,0.6074886,3.3515453,-0.78568965,0.90001607,0.734867,-0.7265535,-0.59079283,-0.86784226,-0.37149006,1.3084719,-2.331032,-3.2884095,0.22278142,0.92175716,-1.6540347,0.5210348,2.4267662,-0.4680478,0.2940393,LumB
TCGA-AO-A0JC-01,-0.9736794,0.2899198,-4.5493927,0.14008719,-0.46009496,-1.6095135,3.7742398,2.0305133,0.79459476,-2.6846464,-3.0351868,-0.18840544,2.3304074,1.5083002,0.47246638,0.33289272,-0.7073459,2.4718134,-2.794051,0.9798212,LumA
TCGA-AR-A0U2-01,2.2471023,-0.6656267,-4.5863347,-2.518692,3.0786457,-2.4876587,-2.1084373,-0.6456656,-3.6164873,2.449015,0.39685977,-0.48700994,-0.7729987,2.6505957,1.8074142,-2.040098,-2.0818217,0.23981191,-0.8442861,-0.35104564,LumB
TCGA-B6-A0IH-01,-2.613864,-0.19350971,-1.081658,2.6769066,0.73206586,-0.6015308,0.5154881,0.46654677,1.3657824,-0.9532035,-1.3210628,1.0066944,0.6683197,0.23504399,0.58829963,1.3491939,1.1379213,1.5464867,-0.4337438,-1.6838977,LumA
TCGA-EW-A1PB-01,0.00094117876,-0.4659013,-0.45251068,-4.913782,-2.9659476,-1.2397646,2.3457325,3.260383,0.52328235,-0.70846534,-0.8973848,-1.9931098,-0.4484691,-1.7805605,1.3779422,2.086691,-0.6615079,-0.5999784,-1.7913016,1.3182571,Basal
TCGA-BH-A0E9-01,-2.1740062,-0.23214862,-1.5140942,2.9776967,1.4277577,-1.6334921,-0.24723986,-0.21371098,0.1660667,-1.2509333,-0.64223415,0.7566708,1.1015815,1.0819097,2.1291456,0.34840307,0.6018086,2.221474,-1.1989784,-2.4609141,LumA
TCGA-E9-A1NH-01,-1.3820579,0.048310533,1.3421243,0.92331815,0.35834172,1.0140874,-0.111814186,-0.45964423,1.0577146,-0.63994676,-0.37398362,0.95696616,-0.313316,-1.065175,-1.3305265,-0.5831229,0.9034009,1.1637255,1.1136054,-1.6429166,LumA
TCGA-EW-A2FW-01,1.4651874,0.8610707,-1.4985313,0.14087233,0.6015933,0.18193465,-0.88386405,-0.111831054,-0.5848599,0.6855416,0.05564677,1.1669161,-0.06952037,0.15172558,-0.36160427,-1.4406377,0.50115216,-1.7973691,0.7486482,2.007537,LumB
TCGA-A2-A04Y-01,0.45291054,0.5546035,-0.72020197,0.37547758,0.36748123,-0.017105687,0.8678556,0.69115037,0.11502092,-0.7961406,-1.2303768,0.91434926,0.05049227,-0.38812274,0.2318655,0.3786665,0.163435,-0.34541413,-0.32646862,1.8024726,LumB
TCGA-A7-A3IY-01,-0.46437636,0.059880845,1.7037444,0.8214584,-0.23424028,2.176519,0.9791691,0.028857917,0.28811413,-0.60613006,-0.086178064,0.19018748,-0.64581996,-0.6014318,-1.1691059,-0.22938447,1.0423412,-0.5777161,0.85504293,0.62260854,LumA
TCGA-AO-A0J8-01,-0.003822554,-0.04732512,0.8203341,0.04135391,0.40310946,1.3214407,0.9066887,0.53700703,0.59154755,-0.6425226,-0.25274095,0.05026172,-0.23545994,-0.4239458,-1.286322,-1.7694381,0.5068283,1.3686308,0.8890015,-0.3467038,LumA
TCGA-AO-A12E-01,-0.5992823,0.6276723,-1.426652,2.1902542,1.1828572,-1.0540742,-0.09270116,-0.23054856,-0.34616742,-1.2355376,-0.18500763,0.77556163,0.3362689,0.91303,1.216591,-0.40857914,0.5398763,1.4586195,-0.85323715,-0.3273511,LumA
TCGA-A2-A1G0-01,-0.7767766,0.10254622,-2.6000018,2.7760072,1.0096984,-0.9494749,1.1681796,-0.2754597,0.0899279,-0.3642952,-1.3962808,0.9619928,1.6828539,0.90667033,0.195887,-1.0626546,-0.13646121,1.297952,-0.28851902,-0.7979243,LumA
TCGA-BH-A0DG-01,-1.1468,0.17541794,-1.2319411,-0.28609234,0.51450014,0.2513072,-0.37925142,-0.24108511,-0.10205112,-0.881708,-0.5161842,0.54073834,0.38086686,-0.05881857,-0.31287524,0.14526655,1.4113867,1.6065794,-0.5238809,-1.2623016,LumA
TCGA-E2-A1IO-01,-1.2338778,-0.12605152,-1.9568807,1.1666927,1.202263,-1.0273635,-0.66653985,-0.94272894,-0.21506703,-0.36673126,-0.54958916,1.216611,1.2178191,0.17171413,0.41253278,-0.7382388,0.37110075,2.0635998,-0.6219691,-2.7477498,LumA
TCGA-D8-A1XZ-01,1.4357036,-0.1495007,-1.4686713,-1.8390275,-0.46428546,-0.20097642,0.31677496,0.9602254,0.1727077,0.8179527,-1.1226716,1.2490596,0.074614584,-0.2641477,-0.99835765,-1.6235437,-0.4923705,-0.43293732,1.2570442,-0.12280085,LumB
TCGA-AR-A0TY-01,1.9158337,2.0816636,-1.9363762,-1.8167518,0.96573925,0.10777947,-1.4615061,-0.49855098,-2.167211,-0.3885574,0.42895505,0.5434233,-1.0885756,0.283283,0.53657615,-0.49492085,1.406076,-0.95854527,0.014816667,2.42219,LumB
TCGA-A2-A0SW-01,0.976419,1.4927262,-2.172148,-3.6993876,-1.1884692,2.4036758,2.436762,2.2785916,-0.3927305,-1.4360604,-1.6541684,0.05193909,0.3881225,-1.0825179,-0.9483174,-1.0595294,1.7460244,-0.021235975,0.26787236,1.2653167,LumB
TCGA-D8-A1X6-01,3.196516,-0.51248467,1.442866,0.21294573,0.22022176,0.43948662,2.0806448,1.6121042,1.4475129,1.2430255,-0.88043326,0.077387884,-0.601258,-0.9315218,-2.3586996,-4.9013896,-1.4089749,-1.2618593,2.4666328,1.1885263,LumB
TCGA-EW-A1OX-01,5.021542,-1.1431725,-1.001748,-0.5881463,1.1864909,-1.1589624,-3.502794,-2.5180874,-1.1878467,3.8871315,1.3436277,-2.3272107,-4.8177214,1.2524148,1.0984964,-2.2738957,-1.4093964,-5.4620843,0.90606475,5.553242,LumB
TCGA-BH-A0HW-01,2.6197832,0.34977457,0.69722784,2.6801405,2.53361,-2.003792,-1.8377528,-0.50877553,-0.6018376,3.701474,0.33885932,-0.09002155,-2.3482447,0.27093887,0.2562068,-2.677872,-2.2988188,-3.406018,1.5635581,2.2508173,LumB
TCGA-BH-A0BP-01,-1.3278921,0.38121882,-0.75584996,1.4643334,0.71380156,-0.32292345,-0.66556317,-0.54343325,0.43446326,-0.6056073,-0.69126445,1.1509491,0.13590871,-0.4969979,0.027719118,0.856235,1.3275623,0.78798044,0.31682295,-1.1589923,LumA
TCGA-AO-A03T-01,-0.061126202,1.0098966,-0.7639966,2.8136437,1.3849072,-0.6676301,0.2819335,0.54305726,0.5285178,-1.5423315,-0.87142986,1.3310411,-1.0270157,0.38467196,1.8749539,1.9855843,0.47069865,-0.8074616,-1.2964182,3.8182406,Normal
TCGA-B6-A1KF-01,0.99794006,-2.3944623,4.2949333,-0.9271698,-2.5780835,-1.120572,-4.0592976,-2.2240336,-1.0816565,0.2993825,1.953285,-1.4892105,-2.938382,-0.36809358,-0.90429485,5.113288,1.7894433,-1.5021037,-0.6173442,0.92020726,Basal
TCGA-D8-A1Y3-01,2.051834,-0.48119542,-0.15492769,-4.1825657,-2.0852365,1.0096688,1.9591645,3.5010912,0.321969,0.3337344,-1.766299,0.64329726,-1.5772867,-2.023987,-0.78041875,0.028075296,0.32831725,-2.7019882,0.98977494,3.0800214,LumB
TCGA-A8-A0A2-01,0.30078945,0.17541389,0.056746304,1.4865719,0.82134926,-0.35497907,1.0885851,0.09700663,0.7821199,-0.2471551,-0.66114783,0.8727257,0.42054307,-0.39474073,-1.0842041,-1.9636233,-0.53732675,0.6531274,0.95603454,-0.15346095,LumA
TCGA-B6-A1KC-01,3.7683008,-0.6654533,-2.420862,2.6658251,2.4513798,-1.0763103,-1.4527062,-1.0622718,-1.808673,4.857204,0.82667834,-0.8192468,-1.3813863,2.4523747,0.82720053,-3.2802732,-2.4455261,-4.0183744,0.7118896,1.2957683,LumB
TCGA-D8-A1JT-01,2.8396516,-0.40307754,2.191578,-1.2612846,-0.12757607,-0.21350236,0.66488,1.3593957,0.72789824,1.449232,0.086136796,-1.1567453,-2.352227,-1.1823342,-1.0447254,-2.4524827,-0.8842692,-1.2867055,0.7843917,1.8035254,LumB
TCGA-A2-A04P-01,-1.5551951,-0.5060231,-0.09740377,-0.831458,-1.2706478,1.3467581,1.6503303,2.1988332,1.7085487,-0.94306976,-0.8367305,0.50623494,-0.008775137,-1.0931709,0.84750783,3.6644557,0.6429519,-0.3665033,-0.8719945,2.3480005,Basal
TCGA-BH-A18K-01,-0.79589146,0.8385735,0.92044735,0.39516616,0.44710922,0.77404374,-0.6684157,-0.37322548,0.105112866,-0.4836612,-0.47437027,1.2755135,-0.9298847,-0.9403944,-0.38388607,0.552967,1.1558714,0.69729817,0.5699286,-0.092282884,LumA
TCGA-A7-A13E-01,0.25931454,-0.336448,1.0686772,-0.8386316,-2.5546248,1.3314368,0.87887,0.5756298,1.0256436,0.7907764,0.8794868,-1.3051956,1.7611328,0.1478873,-0.9414591,1.8142045,-1.2721372,-2.1548963,-0.40702406,-1.9027928,Basal
TCGA-A8-A096-01,1.0436134,-0.62232697,0.06742744,-1.4457266,0.22937918,1.8336157,1.9202243,0.69549054,0.6688355,-0.46647677,-0.82927334,0.18406446,0.81407064,-0.6389404,-2.819451,-4.548523,-0.74603593,1.9432406,2.2790606,-1.5909703,LumB
TCGA-E2-A1LS-01,-0.12004035,-2.2540092,3.850387,0.80261236,-3.2323098,2.518518,0.45223588,0.62459964,2.2626388,0.05929007,0.49613628,-1.3480431,-2.2488613,-0.90680224,-1.2425727,5.4343796,0.63233316,-4.913289,0.48011532,3.4337754,Basal
TCGA-A2-A0CX-01,0.56634647,0.5313212,0.08135767,-3.1286144,-0.5964613,1.3422498,-0.4003378,0.094557434,-0.86700463,-0.91979694,-1.7300087,0.54261243,-1.2662797,-1.2243097,-0.50570554,0.87446904,1.3914604,0.826362,0.3985708,-0.41181386,Her2
TCGA-A1-A0SM-01,-0.055131767,-0.17515725,1.3974718,-0.6127855,-0.4310155,0.1980052,-1.6136793,-1.1425639,-0.71890855,0.03028341,0.3606961,0.37497738,-0.9666937,-0.38522896,-0.43328825,-0.38272235,0.50541055,1.3507107,0.05192311,-1.275917,LumA
TCGA-A2-A0EM-01,-1.1386856,0.6340008,1.8866618,1.428284,0.8530524,1.373125,-0.26641092,-0.07821217,0.6216139,-0.80210745,0.4675158,0.8886466,-1.3325306,-0.6906377,-0.59570867,-1.2549059,1.4076166,1.6361865,0.75219566,-0.37379846,LumA
TCGA-AQ-A04H-01,1.5593833,0.9343956,-2.4859858,-0.18675476,1.2215724,-0.4157849,-1.0189263,-0.11544521,-0.9983052,0.7079761,0.29823983,0.68938607,0.092960075,0.8869266,0.39771482,-1.6492889,0.16150254,-0.66522276,0.061350342,1.370929,LumB
TCGA-A2-A0T5-01,-1.6627288,1.2334706,1.5891237,1.565595,0.66392297,1.4622366,-1.1382682,-0.42898113,0.19615752,-0.72188586,0.72109413,0.8187294,-1.9359548,0.051668726,0.6795826,0.8758623,2.3110363,1.8494138,-0.17083335,-0.14190325,LumA
TCGA-AR-A24V-01,0.7862542,-0.63526577,0.3162178,-0.8421436,-0.014339747,-0.15194212,-0.9034038,-0.50267625,-0.6526759,1.4507612,-0.9345664,1.8342153,0.371643,-0.8272681,-2.1619031,-2.4698718,-1.765198,0.08918502,2.11686,-2.9974275,LumA
TCGA-A1-A0SI-01,-0.9759457,-0.08608182,-0.45178074,-1.4576764,0.7239808,0.79399556,-0.50244224,-0.33771425,-0.25909966,-1.2203726,0.011798378,0.0767499,0.18762748,-0.08657732,-0.67669374,-0.81011,1.433296,2.7450716,-0.28385615,-1.8801312,LumB
TCGA-B6-A0RP-01,0.08905927,-0.28803435,0.32938978,0.96638167,0.633921,1.1945685,2.2050893,0.40054566,1.3011469,-0.99055344,-1.3277292,1.1893424,0.9940455,-0.9996456,-2.7561326,-3.2743409,-0.24879098,1.2034713,2.5247505,-1.1678901,LumA
TCGA-BH-A0AW-01,-0.54646593,1.662355,-1.5425234,-3.4399168,-0.77507734,1.8683618,0.43468866,1.340419,-0.9727639,-1.9174232,-1.8676184,0.9860363,-0.81665635,-1.0353851,-0.27127233,1.1054742,3.1457462,1.7537397,-0.8735361,0.28910396,Her2
TCGA-E9-A1N9-01,-0.10517256,-0.36033955,-1.1998197,-5.3569674e-05,0.8547172,-0.7895425,-1.1958522,-0.18510506,-0.54112494,0.34262404,0.2942793,-0.29554984,-0.1627433,1.0759742,1.3043604,0.561579,-0.13594452,0.68257874,-0.88779026,-0.7308553,Basal
TCGA-BH-A0GZ-01,-0.9004982,1.5852458,0.61210644,0.79201734,0.73953635,0.56453407,-1.1146529,-0.62920415,-0.20116234,-0.5618988,-0.36236906,1.6963592,-1.5014707,-0.91840565,0.559745,1.162798,1.4289265,0.9612546,0.27798545,0.9059217,LumA
TCGA-E2-A152-01,0.2595808,-0.9108013,1.3206224,-3.8271294,-0.7331625,0.22890012,-1.8627423,-1.8323101,-1.8217752,-1.1841183,-0.70646524,-0.17508452,-0.076564625,-1.064632,-1.7318051,0.34614748,0.5600259,1.4430331,0.035528537,-3.2986758,Her2
TCGA-BH-A0BF-01,-0.18108918,-0.3861417,-1.734907,-1.1907269,-0.73031753,-0.5084823,1.421768,0.58116233,0.29519767,-0.4800772,-1.6529034,0.61132604,1.5388844,0.2511709,-0.85941213,-1.1262239,-0.79227614,1.2543352,0.1731604,-1.2929996,LumB
TCGA-A8-A06N-01,4.6997333,0.23262085,-0.55279434,1.9931571,2.8013694,-2.5355978,0.9976634,-0.111607194,0.52769864,1.9840739,0.41002527,-2.462525,-2.1506236,1.2679836,1.5236287,-4.2038965,-2.7211533,-2.5036016,0.14938733,5.3965197,LumB
TCGA-D8-A27K-01,-1.64443,0.20139559,-0.09571283,1.0291182,0.9036076,0.2868287,0.18629986,0.09810193,0.27058527,-0.71408874,0.058461793,-0.40182033,0.39158478,0.49173605,0.55452245,-0.7228541,1.1940625,2.4458983,-0.9553381,-1.5576197,LumA
TCGA-BH-A0HX-01,0.19905993,1.2705712,-2.3421924,0.5865663,1.0228536,-0.49081084,-2.4410973,-1.0405517,-1.3328738,1.0093161,-0.4876791,1.6698662,-0.23366292,0.07357539,0.55180836,0.60629267,1.0830917,0.50528944,-0.21748106,-0.063948475,LumA
TCGA-A2-A0T6-01,-1.7142769,-0.3441811,-0.6680448,0.9260335,-0.2183257,0.25576293,2.5742645,-0.7604033,1.2016306,-1.1967055,-2.6560686,1.0523249,2.8718104,-0.6080337,-2.4173906,-1.2184898,-0.83935326,0.5368231,1.860463,-3.273102,LumA
TCGA-E2-A15I-01,-1.7188494,0.13356882,-0.38517764,2.3948526,1.4142009,-0.062391505,1.2340424,0.033703163,0.36290944,-0.79267555,-0.3222443,-0.36010194,0.9382662,0.66152877,0.5723238,-1.7239841,0.79891807,2.653912,-0.68898505,-1.8812425,LumA
TCGA-AN-A0FD-01,0.11883275,0.39962244,-0.45730668,-1.1326547,-0.19864368,0.41059753,-1.5587673,0.8986898,0.05374295,1.1314496,-0.49214068,2.8371835,-0.8802612,-0.57785463,-1.1385195,0.15225765,1.4360754,-0.57817763,0.9759731,0.3159229,LumA
TCGA-AN-A0AK-01,3.8920767,0.45007786,-2.320395,-6.2858458,-0.6513114,1.0524403,-0.8721813,2.5307026,-1.6264064,1.6176789,-0.0023445822,1.1696187,-1.6965588,-0.13563032,-1.2502414,-0.98157525,1.6698406,-2.2898955,1.0679415,3.5338075,LumB
TCGA-D8-A1JS-01,1.5067518,0.24083872,4.5452733,2.2274272,0.7676711,5.1207566,2.7990782,0.74324614,-0.6882102,-1.0236412,0.74016947,-1.5914707,-1.8072577,-1.1926373,-2.5068989,-1.576926,3.5529475,-3.341955,1.0872676,5.7231183,LumA
TCGA-AO-A1KS-01,0.10662958,-0.15154228,-0.4620073,0.39498258,0.45630884,-0.3715449,0.006371444,-0.077228524,-0.10880644,0.40283906,0.22848883,-0.55526,-0.023846824,0.72207266,0.6296198,-0.55761135,-0.48284346,0.5492089,-0.43904826,-0.49307415,LumB
TCGA-AR-A24U-01,-0.8475879,0.852852,-1.636181,-3.6940122,-1.4886534,1.2291342,3.0441923,0.64386076,-0.013947725,-2.789831,-2.2786853,-1.3843452,2.1636274,-0.4152992,-1.5701542,-0.7593264,0.2261575,1.7944783,0.19284648,-2.2270713,Her2
