sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Final_Label
TCGA-C8-A26W-01,-1.0137751,0.9470805,0.0896602,-0.09750643,-0.9244011,-0.31776875,1.0331577,0.32660228,-0.4103027,-0.08395808,0.17779084,-0.89488655,-0.16067892,-0.2186643,-0.10869977,-1.4673939,-1.7721182,1.1052653,0.727855,0.6915708,-0.33073294,-0.33493558,-0.6059027,-0.2233274,-0.5886364,-1.2857907,0.36952466,0.14203092,0.8103486,0.36334243,0.2669116,0.9728954,-0.009237945,0.70156556,1.4274195,0.10947957,0.5896029,0.31731576,0.01080316,-0.8688744,LumB
TCGA-E2-A1AZ-01,0.6201442,0.44586027,0.2826361,-0.72602576,-0.45210248,0.370704,0.23143099,-2.1120448,0.09502776,-0.09400835,-0.27420026,-0.1981774,0.21807295,0.30379057,0.7789423,-0.10130809,0.77350473,0.43960825,-0.0823703,1.1192523,-0.43831506,0.31448638,0.4949269,0.123579465,0.094230875,0.48079062,0.15054764,-0.2941807,0.22814721,0.34026584,0.16611403,-0.6030099,-0.53543663,0.36945015,1.2210668,1.8669276,0.02857041,-0.16512951,0.2669632,0.54731894,Basal
TCGA-AN-A0FK-01,-0.08693786,0.25616184,-0.09595013,0.43744773,-0.4433692,-0.6169416,-1.3797251,2.3028429,0.33030415,-0.64292824,-0.7394977,0.17714524,0.1891846,-0.24686424,-3.115873,0.64038306,-2.4428606,1.3373376,0.087424785,-1.4622842,-0.46612227,-0.61316544,-0.78796744,-0.4361042,-1.3323059,-1.1069744,0.22272679,-1.0507034,0.72471064,0.38288411,0.258718,0.80306965,0.23241174,-1.5063828,-1.4784251,0.0005148668,0.0072312467,-0.39325216,-0.44537488,1.5574048,LumA
TCGA-D8-A1XO-01,-0.026170306,0.71788585,0.36628565,-0.9931607,0.49498123,-1.127899,0.32290378,0.76277125,0.17149308,-0.66285443,0.32273075,-0.17961743,0.44558442,0.18258326,0.2732241,0.044601873,-2.5172794,-0.5247592,0.23419523,0.7752432,-1.1712624,-0.09038417,0.0017207637,-0.01952345,0.80861807,-0.1671199,-0.11065653,-0.58732575,1.8485681,-0.5321524,0.18906346,-0.14554742,-0.34654078,-0.7416927,0.7329849,0.21289578,0.10483883,-0.5102495,-0.4712691,0.82426494,LumA
TCGA-D8-A27G-01,-0.031872764,1.3073436,0.48215804,-0.26184785,0.14331113,0.172198,0.96584845,-1.1823494,0.34757853,-0.014461538,0.5266296,-0.5838859,-1.0206668,0.055995025,-0.06696863,0.55725974,-0.89384973,-0.2601493,-0.824856,0.14204194,-1.5633746,-0.38496998,-0.26340613,-0.8263617,0.37569296,-0.328048,0.46235743,-0.010581901,1.4469856,0.2547049,0.11909296,-0.052761048,0.2613912,-0.16137841,1.3486873,0.84281075,0.382747,-0.11059216,-0.15005407,0.90283835,LumA
TCGA-AR-A0TT-01,-0.3633925,1.5960548,0.51783746,-0.44344962,0.050817758,0.9226296,1.8001084,-2.3677535,0.31762657,0.3682952,0.7006683,-0.89253956,-0.42196798,0.23574662,-0.4210527,-0.94034046,-0.3742543,0.3847314,-0.61061966,-1.1974663,-0.77625996,-0.6825844,-0.4089104,-0.96515316,-0.4969182,-0.642686,0.12182464,-0.7513903,1.2729435,-0.053279176,0.11623161,0.68083495,-0.3863769,-0.08498496,0.7437693,2.9961746,0.5851125,-0.07357782,-0.4710261,1.4497027,LumB
TCGA-A8-A0A4-01,-0.0907905,0.6707598,0.16233888,0.100180775,-0.050345592,-0.49793372,0.027290158,-0.475132,0.1177762,-2.0580907,0.6132422,-0.42990273,-0.7561029,0.06631057,0.5862411,-0.22949317,-1.9332694,-0.9205098,1.1126742,3.2674847,-1.0946357,-0.5801298,-0.4435386,-0.5299793,1.21685,-0.007098049,1.1121532,0.55466527,-0.33841854,1.0911332,0.29915935,-0.11281448,0.95544004,1.7926391,2.4061062,-0.70876175,-0.34244812,1.0887257,1.2430482,-2.2357795,LumA
TCGA-BH-A0DQ-01,-0.38307464,0.0166554,0.38234204,0.45998037,0.22945678,0.7154036,-0.2298595,-1.0879672,-0.46079254,0.13413097,-0.2226985,-0.114208564,-1.3138492,0.44505423,-0.96472573,0.3535784,-1.5363072,0.19353482,-0.21416828,0.8711233,-0.8704536,-0.6809865,-0.87451977,-1.3690593,-0.12285149,-0.99494386,0.84414124,0.3688912,1.3823677,0.40344393,-0.50158465,0.8574512,0.7840562,0.0011324808,1.8346456,-2.4194708,0.16567732,-0.6576525,0.21829802,0.2882114,LumA
TCGA-GI-A2C9-01,0.60911113,-1.8560147,-0.011606757,-0.41565824,0.21915415,0.36143962,0.06289205,-1.3653643,-0.22883637,1.0454246,-0.09686217,-0.49034077,0.170427,-0.36968338,2.4290657,1.6097791,2.1022441,-0.43599236,-0.48498118,1.000711,-0.14568208,-0.56896555,0.98032755,1.3434298,0.22242342,0.61522907,0.24342546,1.0337348,-1.1774135,-0.05454003,-0.36917228,-1.7985569,0.23049471,2.6255672,-0.2498554,-1.0320683,-1.1369219,0.04179068,0.6592392,-0.18853195,Basal
TCGA-A7-A3IZ-01,0.2567975,-0.048528418,1.6520946,0.023275375,1.0914929,-1.7872726,1.7037942,0.93937594,0.087251365,-0.4613283,-0.46516788,3.6292033,-0.10134265,0.5651197,-0.5847894,0.43356973,-4.4730773,-3.5564342,-1.5763811,-1.5516856,0.65930057,0.17157154,0.06611738,0.0417815,2.3440197,-1.4175488,0.49951178,0.78870004,-0.8664487,-0.032108687,0.3626027,0.4301336,-0.19872645,-1.506054,0.6453761,-0.7948199,1.4917083,-0.3898493,-0.39770415,1.740815,LumA
TCGA-AO-A12D-01,-0.94829464,1.1255574,-0.8013344,-0.2144205,0.9231635,0.08068912,0.5809705,0.18743402,0.45051974,0.66315687,0.4265898,-2.9325447,-0.74397963,-0.6080021,0.75393975,-0.6538652,1.758392,1.9182359,0.19277555,0.35141283,-0.9722843,-0.29055905,1.2270287,0.18408251,-1.1997914,-0.00360924,-0.928303,-0.68148106,1.8756868,0.006867837,0.30647022,0.44767457,-0.91580164,-0.92373943,0.6504116,0.85124934,0.08860691,0.37930295,0.27404687,1.1618211,Her2
TCGA-EW-A1PC-01,-1.5722331,-0.4162282,0.056199312,-0.52269673,0.08694142,-1.3557376,3.6065338,2.8892393,0.27741218,-0.21047553,1.2888635,-1.4924965,-0.4331002,0.22242232,3.5321023,0.9336572,0.545074,1.3564819,-0.05700233,-0.42045766,-3.039998,-0.56236875,0.24368176,-0.20799014,0.663411,-1.0005183,1.3637723,2.0611353,-2.7357473,0.25413558,0.14282492,0.5680207,2.048752,0.0827032,-2.883246,-3.361603,1.2465049,1.3656932,0.35017437,0.18236189,LumB
TCGA-E2-A1LA-01,-1.3432219,-0.28419214,0.8862556,1.6691942,-0.8358342,0.6878904,-0.3629469,0.19736242,-0.672669,0.26973602,-0.27338812,-0.026224531,-0.14755176,0.2141028,-1.7282118,-1.1006932,-0.7557795,2.7639332,1.0046813,-1.1205279,0.7297612,-0.24490075,-1.0625987,-0.3387243,-1.8244056,-2.1782742,0.097418085,0.6763413,1.9745765,-0.18093455,-0.26300937,1.7019858,0.112876445,-0.64824355,0.15419203,-0.8524062,0.70948255,0.22859722,-1.169886,0.11981,LumA
TCGA-D8-A143-01,-0.32869983,0.7470573,-0.61349237,0.26342264,-0.21761982,0.38266224,0.95529574,0.28352046,0.11136873,-1.1130748,0.83044034,-2.134135,-0.43639687,-0.20548327,1.5620108,-0.73704684,2.1523008,1.8882922,0.66151726,0.71917933,-1.2046229,-0.64427423,0.116480015,-0.19500759,-0.2665589,1.0987965,-0.3341907,0.20082185,-0.6132575,0.68468106,-0.13535,0.73459435,0.8515444,0.781222,0.45510378,-0.71091306,-0.08016139,1.4005083,0.62733203,0.32821047,Basal
TCGA-B6-A0I5-01,-1.0273099,-0.60810494,-0.59625566,1.1027954,-1.6027119,-0.20632486,-2.044491,2.5884082,-0.11453822,-1.1285181,0.033174016,-0.5688766,-1.0761743,-0.86473864,-1.8870828,-0.13297984,-0.040426478,1.7447319,1.3003641,0.74721366,-0.08568413,-0.30287623,-0.051794082,0.3014856,-1.121944,-0.2594114,0.105740786,0.31113353,1.1099814,0.85691637,-1.5827832,0.5964659,0.16410457,-1.9369993,-0.96101034,-2.8926697,-1.2139283,-0.03339541,-1.1354358,-1.4372258,LumA
TCGA-AR-A24R-01,-0.9114707,0.7186446,0.3729331,0.023323655,-0.5038377,-0.6376952,1.8953481,-0.32201344,-0.014399543,0.16082428,0.5944251,-0.14034265,-0.11812827,0.24780738,0.22458956,-0.86967117,-1.4252471,0.089485,-0.27836928,-0.43135995,-0.50226647,-0.24780165,-0.5357555,-0.20880947,0.07954097,-0.57651585,0.6348018,0.5989184,0.16378468,0.1886676,0.26792926,0.8486369,0.2489005,0.5378058,0.4682901,0.6143823,1.0272211,0.45101586,-0.1503046,0.057564095,LumB
TCGA-A2-A0YF-01,0.48148552,0.33342162,-0.23325981,-0.06933449,0.027652629,-0.096836805,-0.48952958,1.2312866,-0.017837964,-0.67300713,-0.7684626,-0.226419,0.72591084,0.8648533,-2.333929,-1.5214128,-3.156206,0.46602657,-0.06559779,0.22879146,-0.37712038,-0.37782976,-0.48938638,-0.5717325,-0.8099075,-0.53258365,0.36413476,-1.3884765,0.9028344,0.2532441,0.6388416,-0.021717824,-0.10260385,0.20831175,0.7034397,-0.1756401,-0.19731846,-0.49542692,0.6040533,1.0345262,LumA
TCGA-BH-A0DS-01,-0.5338934,0.67825687,0.2119329,0.73980844,-1.0631778,0.2721428,-0.20718428,-0.10213603,0.013024319,-0.19279654,0.5311617,-0.45385498,-1.2643278,-1.015211,-1.2806643,1.1049762,-0.74817413,1.2435803,0.07454841,-0.039108273,-1.2559086,-0.91980535,-0.075828,-0.6115399,-0.68726844,-0.7368646,0.24143445,0.04390604,1.753588,0.6707556,-0.74563473,0.7104651,0.18716034,-1.2781082,0.14452004,0.138553,0.19737394,-0.24145839,-0.83454716,0.24868026,LumA
TCGA-E9-A1R5-01,-0.32717726,0.5074588,0.58924246,-0.51010513,0.37004837,-1.179754,0.8766416,1.1778313,0.083483644,-0.13228908,0.797391,0.37969035,-0.8532052,-0.8558565,0.38138068,2.010806,-1.625375,-0.8213112,-0.8917591,-0.36962774,-1.5649283,-0.4114942,0.63303393,-0.31763318,1.1126531,-0.49208093,0.35017702,-0.21557058,0.59748775,-0.20439085,-0.45922163,-0.1272175,0.07460895,-1.5712653,0.08204106,-0.3606513,0.49785104,-0.44930103,-0.30895987,1.7679205,LumA
TCGA-E2-A159-01,-0.44393173,0.6326746,-0.5433658,0.05839221,-0.2269606,0.3987726,0.9638022,-0.66442287,0.11205511,0.29435366,0.152047,-2.9018044,-0.40692425,-0.6312759,2.977359,-0.8524381,2.8635197,2.8892,1.1759701,1.1287493,-1.4453071,-0.6184171,1.2569275,0.5401146,-0.69558007,0.9334073,-0.80667526,0.2883211,0.727629,0.56004715,0.9744084,0.36022288,-0.5391432,0.4708526,0.87360215,0.33280742,-0.29853025,1.4982126,0.89812046,0.21068189,Basal
TCGA-A8-A0A7-01,-0.5134712,1.2707573,0.03129551,0.016329676,0.057891175,1.1556245,-0.13339639,-1.0757464,0.1449329,0.28531134,0.1543266,-1.8291154,0.09214303,0.23956019,-1.0504026,-1.5524685,0.44848502,1.6586761,0.16119128,-0.5944248,-0.08706101,-0.026487615,0.13478342,-0.36489892,-1.8589807,-0.77235687,-1.1000503,-1.3096217,1.6780057,-0.32727227,0.46068183,0.43793154,-0.97602475,-0.54473895,0.9390476,2.3317235,0.1866525,0.10198039,-0.47042343,1.2881868,Her2
TCGA-B6-A0X5-01,-0.8064266,-0.46574518,0.7515421,-0.25789046,2.3666315,-0.95368636,-0.22955701,5.514882,-0.35391885,1.4780166,-1.2328205,0.7910173,0.7209818,0.9893993,-0.9882464,1.5535269,-2.3055844,0.93496966,-2.0740657,-3.3952208,0.013558175,1.3612251,0.121550746,-1.4276916,0.12464517,-1.677297,0.21047929,-1.3145043,-1.9258004,-0.6787052,0.2842189,1.585925,1.1364985,-2.2299192,-3.156005,-3.285929,1.753338,-0.1626535,0.96536684,5.3523717,LumB
TCGA-B6-A0RE-01,0.37776348,-1.4298975,-0.65537935,-0.76478595,-0.05819588,-0.09449272,-0.6180053,0.11635496,-0.18042795,0.86997485,-0.25060868,-1.2938015,0.7582913,-0.7688328,1.6746372,0.23397952,3.317644,0.99989504,0.15705517,0.40366444,-0.10651302,-0.15555526,1.6559151,1.5475485,-0.6702136,0.5029973,-0.71966743,0.93619645,-0.36169162,-0.19272676,0.27112752,-0.6626388,-0.32034048,1.2279832,-0.6377213,-1.8993043,-1.1520007,0.33288637,0.47572866,-0.012242243,Basal
TCGA-EW-A1PH-01,0.48847327,-0.5901053,-0.28270814,-0.11005436,-0.65021163,0.34160447,-0.10299868,-0.516688,-0.3926059,0.25889063,-0.06825129,-0.6119779,0.32567662,-0.25928634,1.8121816,-0.20360398,2.6310306,0.99879014,0.5691524,0.412181,-0.52255183,-0.24426468,0.58770615,1.000399,-0.15614927,1.0912857,-0.23656647,0.7972024,-1.1416153,0.42147657,0.17751527,-0.34455013,-0.0836387,2.2792943,-0.2736287,-1.5217553,-0.7299771,0.44403335,0.76641834,-0.93409353,Basal
TCGA-BH-A0DH-01,-0.28198114,0.7093557,-0.27977872,0.32571855,0.046033487,0.010749608,-0.13671929,1.5707463,-0.41544616,-0.04275227,-1.1670737,-0.058835752,0.20127472,0.79619676,-2.8759649,-1.6748395,-3.8747554,1.8782558,-0.1391879,-1.2714782,0.44510365,-0.50920403,-0.97495884,-1.1303849,-1.4363723,-2.045517,0.17908567,-1.379137,0.67498827,0.49780402,1.1993326,0.963107,-0.10703319,0.071943596,0.7526598,-0.9988128,0.34282076,-0.44121787,0.6614561,1.3868947,LumA
TCGA-E9-A22H-01,-1.0205466,1.0910544,-0.32780507,-0.93490636,-0.7319834,-2.024862,1.0980535,2.0649204,0.32058555,-0.73936886,0.4120165,-1.2090847,0.7821209,-0.414137,-0.2327981,-1.6195667,-3.161484,0.4506181,0.29245898,0.06340404,-1.1024804,-0.39375,-0.35174894,0.13615313,-0.6925951,-0.14401941,0.63783187,-0.67985636,0.22050819,0.14661102,0.9313133,0.22187713,-0.13177517,0.00071752816,-0.68719244,0.9826727,0.50376713,0.3863205,-0.31175405,0.23899949,LumB
TCGA-E2-A155-01,0.59581006,1.3887106,0.085912235,-0.7629727,2.2023048,-0.17945582,1.3950251,-0.009077903,0.022338606,0.10096088,-0.5181968,1.2645428,0.27145872,1.5066259,-1.4342244,-1.4384165,-1.8694927,-0.7847329,-1.8848081,-3.2156465,0.9864293,-0.014796898,-1.5425805,-1.5515765,0.3791679,-0.72235376,-0.024504498,-0.48445192,-1.7163222,0.011877868,0.80013347,1.1173084,0.4695108,0.3013779,0.55267894,-0.22625116,1.6758486,-0.038110316,0.5955805,1.7579877,LumB
TCGA-B6-A0X1-01,0.5874041,-0.06827323,0.4759225,0.26272455,-2.3675659,-0.1504451,1.3491249,-1.955473,0.3628335,1.1277081,-0.62508816,0.06364083,0.38185537,0.18119371,3.9259675,-0.4652238,2.7646217,1.8901598,0.29860026,-0.76460904,-0.8413149,-0.5480486,1.0969632,0.97353244,-0.89340556,2.0678473,1.3823937,0.6636178,-2.7104635,0.27281624,0.68679804,0.39151946,0.046615377,0.54485106,-2.6031384,2.7234497,0.08678426,1.3533455,0.00959709,-0.3257084,Basal
TCGA-A8-A07U-01,0.58556867,1.0381619,0.34924242,0.37422597,-1.1591685,1.063076,0.091474116,-2.0523028,0.36463702,0.45211026,0.19449109,-1.2031641,0.03580457,-0.20323424,-0.36817962,-1.4746745,1.4567033,0.971754,0.24458137,-0.01054208,0.20567346,-0.5452617,1.2825093,0.027416643,-1.930509,-0.1061628,-0.9860666,-0.6362,0.87583965,-0.09330744,0.31479,-0.19878274,-1.2537354,-0.686291,0.4894672,2.2824914,-0.1871079,-0.17940956,-0.7630469,0.01582922,Basal
TCGA-A1-A0SP-01,1.4111328,-0.2018364,0.38706884,-0.30016625,-0.10841315,0.37186772,0.281351,-1.6992193,0.12722787,-0.59688175,-0.16398029,0.8000956,0.30676726,0.68833625,0.52115095,0.23505399,1.1104748,-0.18520197,-0.5921348,0.30664492,0.82045054,-0.38917723,-0.3692926,0.041446947,0.14908569,0.91617036,-0.013932243,-0.06886755,-1.1065339,0.19636971,-0.86399215,-0.898193,0.17349842,1.3608527,0.061988734,1.4870826,-0.050446834,-0.31174,-0.15047678,-0.1791655,Basal
TCGA-A8-A07F-01,-0.6355385,1.3504028,-0.28866547,-1.4263058,1.1112049,-1.5197258,1.2750541,1.2997351,0.28617936,-0.36857525,0.6525996,-1.5725017,0.4463554,0.12538302,1.0756074,-0.75756216,-1.7200773,0.2535433,-0.034702152,0.382929,-1.4130626,-0.05712421,0.08452769,-0.2112791,0.4374311,0.30087012,-0.1558382,-0.9951838,1.3522174,-0.31850994,0.9647558,-0.15345094,-0.46238145,-0.11053501,0.6730436,0.13331667,0.5003763,-0.057046495,0.14723542,0.8048177,LumA
TCGA-E2-A1LB-01,-0.7288997,1.7941166,-1.095735,0.41703206,1.1243837,-0.07216397,-0.25701928,2.1995132,0.5583784,0.14926974,0.6334452,-2.8848894,-1.7694519,-1.5739408,-1.2580279,0.58364874,2.3194098,1.8448417,-0.79238623,-0.8850747,-0.978387,-0.46209964,1.3886456,-0.68199575,-1.6872449,-0.94934905,-1.3931122,-1.8575804,0.7518129,0.38176224,-0.5925508,0.62360823,-0.37336436,-2.0017986,0.33774185,0.33930314,0.58407474,0.42200986,0.6769279,2.0981169,Her2
TCGA-BH-A0AV-01,0.8889305,-1.1118348,-0.4650873,-0.73200274,0.89944583,0.75169325,-0.21708122,-1.7402662,0.10413857,1.6891382,0.06711266,-1.3622715,-0.012273125,-0.48853993,1.3858674,1.2620289,2.325867,-0.4629269,-0.7824225,1.1050286,-0.084799096,-0.35425892,1.143971,0.96519506,0.019468904,0.72981584,-0.7970469,0.09270787,1.2289958,-0.6511774,-0.80551165,-1.6799577,-0.2867314,2.2377822,1.0092231,-0.94111186,-1.6641809,-0.33603385,0.418662,1.0802037,Basal
TCGA-EW-A2FR-01,-0.9346086,0.38936684,0.34028673,-0.04330761,1.8972671,0.6061208,1.8065712,-1.5039173,0.36838168,0.57898897,0.856842,-2.3507948,-1.0267644,0.42439222,2.125573,1.0311496,1.3724735,1.2845414,-0.6963803,1.5225677,-2.116728,-0.6320712,0.21823525,-0.92824954,0.8663298,-0.5976405,0.21704593,0.5539163,2.2211268,-0.10368333,-0.20293553,0.11895341,0.74673736,0.35839283,1.6456736,-1.2563365,0.66977745,0.69168985,1.0032462,2.0132334,Her2
TCGA-C8-A133-01,0.18047631,0.25582623,-1.6573588,2.524886,-0.5825442,-0.28623348,-4.9274335,2.9231627,1.7347652,-0.30771625,-2.5883827,4.4535666,3.7135983,0.3657905,-5.372145,2.465179,1.2255543,-1.2850447,-0.81171095,-3.2497396,2.444428,3.3335836,-2.1557667,-1.6249684,1.0806499,-0.6663232,0.6737647,-0.49499562,-2.8280156,1.2930094,-0.3484512,0.8016862,0.023950908,-2.2373154,-4.059654,3.2945633,0.13789101,0.34403166,-0.9019333,1.0844811,LumA
TCGA-AO-A12C-01,0.5751763,-0.36023068,-0.019164454,-0.37536597,1.4498336,-0.21412985,-0.0080981925,0.37703103,0.2083187,-0.11696032,-0.2857184,0.6984122,0.6495688,1.3359334,0.20316169,-0.04522305,-1.8892906,-1.3428129,0.052489173,1.7620684,-0.24469084,0.3878926,0.050180875,-0.3686989,1.2151308,-0.45869792,-0.43105742,-0.021104218,1.0969504,-0.8984814,-0.32999724,-0.06293039,0.085192055,0.30107468,0.8468815,-1.0900128,-0.7045366,-0.45804378,0.42589295,1.0277234,LumA
TCGA-A8-A09N-01,-0.9448642,1.1160902,-0.44866487,-1.0719597,0.5116763,-1.1499981,0.9643517,2.1355715,0.015773844,0.032373916,0.046754703,-1.35605,0.29588482,-0.024531275,-0.20140369,-0.7812063,-1.9247695,1.6130117,-0.3784318,-1.0175325,-1.0388842,-0.2746321,-0.02879531,-0.55115676,-0.8736348,-0.74244237,-0.2800904,-1.1196443,0.15875405,-0.11873781,1.2376103,0.45002177,-0.08701752,-0.49485415,-0.7831584,0.20230809,0.6348775,0.15267313,0.038660195,1.5471627,LumB
TCGA-A2-A0SU-01,-0.12772554,-0.32406396,-0.32982776,0.16170913,-0.16904433,0.03625217,-0.35198185,0.5059143,-0.12867609,-0.6160465,-0.29196742,-0.21253853,0.5992284,0.7489961,-0.4819314,-1.4153774,-0.9605512,0.5688465,0.7092061,1.501935,0.011191227,-0.11425419,-0.6001872,-0.18541875,-0.3447209,0.24913397,0.16302335,-0.17645666,0.543306,0.065256506,-0.22334182,0.23945874,0.19889863,0.81532365,0.61589456,-1.2417883,-0.9114482,0.050584063,0.34191975,0.029977977,LumA
TCGA-AO-A12H-01,-0.844124,-1.6613213,0.72135055,2.2308393,-0.5391704,0.57199085,-2.0770364,0.6368323,-0.15196045,-0.74905384,-1.1386493,4.244024,0.84948814,0.6325159,-1.3572407,1.6845775,-1.997157,-3.6543753,-0.47380376,-1.8370001,1.8029405,1.2278614,-1.2535247,-0.15591678,2.4058025,-0.7825889,0.17870562,1.7186477,-0.23957834,0.100811824,-1.2441428,1.8911167,0.39523548,-2.6770337,-1.924476,-0.3867111,0.5191042,0.14978889,-0.7362392,1.6667495,LumA
TCGA-BH-A0DI-01,-0.21467814,0.21485388,-0.10314275,-0.28928292,0.5404589,0.5705431,-0.26505435,-1.2511646,0.31658688,-0.25364864,-0.15189357,-1.1925573,-0.37431166,0.2405845,0.48293722,0.24173641,-0.019127874,0.11532438,0.23657477,1.9347936,-0.66267675,-0.027276848,-0.0680664,-0.26335177,0.43560874,-0.06852889,-0.198985,-0.007335646,1.678168,0.17894346,-0.19391783,0.18170826,0.23863193,0.6161451,1.9964913,-0.56018275,-0.45253435,0.13095862,0.5446439,0.22535707,LumA
TCGA-E9-A229-01,-0.7246862,0.37682053,0.8600604,-0.44544667,0.03799735,-0.74628896,1.5726299,-0.21149899,0.30527294,0.4098126,0.2675112,-0.42297658,0.02223675,0.60767734,1.4122695,-0.5063933,-1.9423487,0.06352817,-0.2639049,1.2894202,-1.189666,-0.0102972835,-0.37877727,0.1694609,0.74845874,-0.36524695,0.6630337,0.6772587,2.2296422,-0.297317,0.30040723,0.08711183,-0.096895844,0.29617748,1.1420144,0.29524347,0.64207286,0.31625664,-0.36689276,0.572095,LumA
TCGA-A2-A04N-01,-0.6971691,-0.24458873,0.95672673,0.31766012,-0.5282811,-0.6180653,0.6399936,0.28554323,-0.42210317,0.050569933,0.115829214,0.35387844,-0.5986892,-0.31254828,0.37479952,0.64147794,-2.5161374,0.40688297,0.65425056,1.4640028,-0.8811841,-0.15640277,-0.040872328,0.3362935,0.7834603,-1.8249911,0.74659055,1.3014033,1.8853277,0.13129473,-0.94735867,0.56693804,0.49263686,-0.92768836,0.6400641,-2.1834939,0.4621925,-0.31593296,-0.76540023,-0.24230589,LumA
TCGA-B6-A0RM-01,-0.49118796,0.92489016,0.7973265,0.36753976,0.04657039,-1.1902757,1.4007078,-0.08479628,-0.298297,-0.38164392,0.032856166,2.344158,-1.5491095,-0.48039246,-1.0943654,0.49556702,-3.6592152,-2.0235317,-0.7340441,-1.9457492,0.081371315,-0.45100242,-0.42382762,-0.8160039,1.093255,-1.8314588,1.0612817,1.2722824,-0.8681573,0.809993,0.30397534,1.0750253,0.3078259,-0.9557352,0.65785336,-1.7976695,1.2234094,-0.26104778,-0.7858953,0.32170993,LumA
TCGA-BH-A0E0-01,-0.7090687,-0.13063073,-0.49083388,0.3682356,-0.37609875,0.24941528,-1.0309504,1.776403,0.08199339,-0.22886336,0.2540395,-0.53378946,-0.43298018,-0.88595027,-0.65868723,-0.4493609,2.6596692,0.4045695,0.6556457,-1.0496635,0.5438279,0.11637339,0.16290367,0.011053305,-1.8532091,-0.23239364,-0.100070775,0.14634015,-1.7039955,0.18624187,0.18075472,0.6913676,0.28140014,-0.6746682,-0.6284703,-0.87380695,-0.0031651296,0.46440026,-0.1745779,-0.7392923,Basal
TCGA-A2-A0YE-01,0.5478004,-1.2935866,-0.29783985,-0.6256691,-0.012013368,0.3466142,0.3134605,-0.67822325,-0.15473966,0.59806514,0.012395224,-1.1234236,0.36932427,-0.18753548,2.6700225,0.76654434,2.7601864,0.661174,-0.10292537,0.7645074,-0.61434203,-0.47197285,0.9503836,1.1704358,0.29699218,0.94643,-0.20740776,0.75416833,-1.036876,0.2389032,-0.07571982,-1.0471164,0.15438941,2.106552,0.0052126274,-0.96784496,-0.7688672,0.44239822,0.913915,0.42033285,Basal
TCGA-AQ-A0Y5-01,-0.6040285,-1.3078841,0.53829545,-0.7043091,1.939568,-0.71800214,1.7771964,1.0743179,-0.055578634,0.49133483,0.98706496,-0.5039476,0.036397308,0.50822824,1.9000325,1.7968524,0.63924265,-0.5560653,-1.6068279,0.5520719,-1.7872684,0.07762298,0.9242464,-0.07387435,1.3434212,-0.13928054,0.105115086,0.08341833,1.0136812,-1.2232935,-0.46379757,-1.1122864,0.32063735,-0.9584136,0.36758116,-1.297012,0.5217629,-0.4705381,0.6044741,2.9898462,LumA
TCGA-A2-A0D3-01,-0.6529429,1.1159719,-0.54629743,-0.7077335,-0.80826926,-1.6022229,-0.048644967,1.5545439,0.22946645,-1.2676353,0.5159486,-1.0371106,0.0017183572,-0.99551016,-0.6157918,-0.24135517,-2.0337245,0.60188544,0.83080244,0.28899413,-0.96564394,-0.4680681,-0.17390054,0.11328961,-0.071374804,-0.39691126,0.12796187,-0.3608131,0.46703252,0.42207223,-0.16891803,0.23609802,0.14408535,-0.61607075,-0.6530894,-0.06267054,-0.062878266,-0.15521075,-0.6371785,-0.98881465,LumA
TCGA-BH-A1EX-01,-0.8914572,1.1207643,-0.31615594,-0.5849257,0.51047134,-0.46344244,0.6346665,-0.04235941,0.42165184,-0.3984169,1.1851891,-2.3901958,-0.79233056,-0.7083856,0.9126731,1.0719213,0.05615087,0.9012409,-0.014828876,0.63653076,-2.224373,-0.36637527,0.49681404,-0.5397044,0.51951134,0.44301188,-0.28310332,-0.66258734,2.1136262,0.5647673,0.49171552,0.25873378,-0.43759003,-0.6504123,1.283817,0.22652128,0.7222733,0.3559033,0.47157252,0.45405698,LumA
TCGA-A7-A0CG-01,1.0488642,1.390117,-1.1392648,-0.60697496,-0.31346074,0.35693046,-1.1347103,-0.26352388,0.3547414,-1.8673707,-0.36373088,-1.8998334,0.7082548,0.26627156,-1.6972739,-1.2132962,-1.1620189,-0.047126465,0.8719976,1.5719973,-0.5795269,0.5656505,0.15616065,-0.20758349,-0.2152513,0.20261642,-1.024341,-1.8182609,1.4695768,0.71716946,0.22295108,-0.14774516,-0.5266446,0.82458264,3.1252904,1.3300321,-0.5840393,-0.16855139,0.64112735,-0.10952574,LumA
TCGA-GM-A2DN-01,-1.1082776,0.5558575,-0.28574687,0.1145906,-1.5212991,-0.7006848,0.41660106,0.85039616,0.03622297,-0.3704516,0.09444725,-1.6889105,0.2882905,-0.71897846,-0.078698784,-1.3731179,-0.8842387,1.7307142,0.936845,0.91913134,-0.32561198,-0.10421884,-0.06781495,0.50457716,-1.0729353,-0.2213393,-0.13733359,-0.024068845,1.0916272,0.54194695,0.2636504,0.49819404,-0.25151646,0.0987992,0.355521,0.85411406,0.18225642,0.35514054,-0.24162032,-1.3642304,LumA
