"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000086696","HSD17B2",-0.485932086499142,-7.6436572606725,5.76635535350968e-14,1.84819081843259e-12
"ENSG00000276600","RAB7B",-0.385583505694462,-7.62848084001212,6.43788637048009e-14,2.05028228359239e-12
"ENSG00000138769","CDKL2",0.662935382618276,7.62671835800027,6.52069908257881e-14,2.06351236790469e-12
"ENSG00000167208","SNX20",-0.442644290215495,-7.61636616134394,7.02871899009223e-14,2.21028899059504e-12
"ENSG00000167741","GGT6",-0.320889140273478,-7.59839168458172,8.00497510727028e-14,2.50155472102196e-12
"ENSG00000139626","ITGB7",-0.502322761221349,-7.59366878806308,8.28290811000997e-14,2.57233171118322e-12
"ENSG00000169783","LINGO1",0.453017513636007,7.59092171886982,8.44891591736974e-14,2.60769009795362e-12
"ENSG00000146411","SLC2A12",-0.524615932889599,-7.58350281848898,8.91379380717654e-14,2.73429257888851e-12
"ENSG00000204287","HLA-DRA",-0.368743448572791,-7.58174834237968,9.02736212677201e-14,2.75224455084512e-12
"ENSG00000232629","HLA-DQB2",-0.369365910703881,-7.57726785366582,9.32389200818979e-14,2.82542182066357e-12
"ENSG00000140323","DISP2",0.529069676509916,7.57380740257004,9.55945834495186e-14,2.86962498213647e-12
"ENSG00000153002","CPB1",0.851181868385822,7.57344380537013,9.58454744033579e-14,2.86962498213647e-12
"ENSG00000161798","AQP5",-0.653939781513663,-7.56631645434802,1.00896518912589e-13,3.0028725866842e-12
"ENSG00000091129","NRCAM",0.438102960372209,7.56252757664642,1.03687413314053e-13,3.06767495011992e-12
"ENSG00000104611","SH2D4A",-0.456035558198685,-7.5483663973463,1.14807826670129e-13,3.37670078441557e-12
"ENSG00000163121","NEURL3",-0.353173448312084,-7.53163894779265,1.29462869720214e-13,3.78546402690686e-12
"ENSG00000171124","FUT3",-0.532463027351387,-7.52072513464186,1.4000175056688e-13,4.06981833043256e-12
"ENSG00000171368","TPPP",0.499890812837206,7.51259477179323,1.48397442920844e-13,4.2889434370186e-12
"ENSG00000068078","FGFR3",0.518566989713837,7.50753138335835,1.53874483265322e-13,4.4216805536012e-12
"ENSG00000100362","PVALB",0.723838130303019,7.5033142684134,1.58587601588327e-13,4.53107433109505e-12
"ENSG00000184254","ALDH1A3",-0.378561289927955,-7.5006272227497,1.61664506207703e-13,4.59274165362793e-12
